X,Y,OBJECTID,Plant_Name,Utility_Na,sector_nam,City,County,StateName,Zip,Street_Add,PrimSource,Total_MW,source_des,tech_desc,GlobalID
-99.81779999987009,40.693600000439744,1068,Johnson 1,Central Nebraska Pub P&I Dist,Electric Utility,Elwood,Gosper,Nebraska,68937,42874 Johnson Lake Drive 29,hydroelectric,20,Hydroelectric = 20 MW,Conventional Hydroelectric,6f573ded-6f81-43d7-9e04-8391bf01049f
-99.744700000404634,40.683900000084975,1069,Johnson 2,Central Nebraska Pub P&I Dist,Electric Utility,Lexington,Gosper,Nebraska,68850,43282 Road 749,hydroelectric,22.5,Hydroelectric = 22.5 MW,Conventional Hydroelectric,fb1f35b6-22c6-4646-8da7-9d1cb41deaf0
-102.470300000144846,41.105599999940125,1070,Chappell,City of Chappell - (NE),Electric Utility,Chappell,Deuel,Nebraska,69129,757 Second St,petroleum,1.1,Petroleum = 1.1 MW,Petroleum Liquids,46d2f0d1-b083-486a-8ceb-c6b328d9c209
-96.960100000314753,40.625300000194898,1071,Crete,City of Crete,Electric Utility,Crete,Saline,Nebraska,68333,243 East 13th Street,natural gas,6,Natural Gas = 6 MW,Natural Gas Internal Combustion Engine,ad90f695-fbd6-401d-b1bd-72c1ec4c829b
-100.514722000419965,40.632500000374762,1072,Curtis,City of Curtis - (NE),Electric Utility,Curtis,Frontier,Nebraska,69025,310 Center Avenue,natural gas,3,Natural Gas = 3 MW,Natural Gas Internal Combustion Engine,837b1508-b026-4d60-8357-4cfbc6d4b39f
-97.119201999772429,41.254651999989846,1073,David City,City of David City,Electric Utility,David City,Butler,Nebraska,68632,402 5th St,petroleum,8.7,"Natural Gas = 4 MW, Petroleum = 4.7 MW","Natural Gas Internal Combustion Engine; Petroleum Liquids;",2482f2f1-0021-4229-b54b-47359bc8cba0
-97.723900000284743,40.140800000119953,1074,Deshler,City of Deshler - (NE),Electric Utility,Deshler,Thayer,Nebraska,68340,305 E Bryson,petroleum,2.2,Petroleum = 2.2 MW,Petroleum Liquids,ed3c0071-b963-4d3f-89e4-004f29a38a02
-96.729200000279775,42.276000000399733,1075,Emerson,City of Emerson - (NE),Electric Utility,Emerson,Dixon,Nebraska,68733,300 West Front Street,natural gas,1.6,"Natural Gas = 1.5 MW, Petroleum = 0.1 MW","Natural Gas Internal Combustion Engine; Petroleum Liquids;",55b4d560-f081-4826-98d4-9d339da89c7a
-97.18428600009878,40.133871999892961,1076,Fairbury,City of Fairbury,Electric Utility,Fairbury,Jefferson,Nebraska,68352,305 B Street,natural gas,18.8,Natural Gas = 18.8 MW,Natural Gas Steam Turbine,6e0d63f0-034e-4d7c-a2e5-05a291905ac5
-95.608300000044949,40.055000000449695,1077,Falls City,City of Falls City - (NE),Electric Utility,Falls City,Richardson,Nebraska,68355,South Crook Street,natural gas,19.9,"Natural Gas = 18.4 MW, Petroleum = 1.5 MW","Natural Gas Internal Combustion Engine; Petroleum Liquids;",405d518a-0e28-4107-9ed6-5989c7e2c66b
-98.950800000019967,40.089200000179915,1078,Franklin (NE),City of Franklin - (NE),Electric Utility,Franklin,Franklin,Nebraska,68939,619 15th Ave,natural gas,3.9,Natural Gas = 3.9 MW,Natural Gas Internal Combustion Engine,0ebcf54e-2b87-47fa-830d-b47d05cbe763
-96.462300000244795,41.428100000015036,1079,Lon Wright,City of Fremont - (NE),Electric Utility,Fremont,Dodge,Nebraska,68025,2701 East 1st Street,coal,158,"Coal = 120 MW, Natural Gas = 38 MW","Conventional Steam Coal; Natural Gas Fired Combustion Turbine;",93c3c826-2e94-4d19-855c-1fd6dd53fc92
-98.326899999835064,40.922800000319796,1080,C W Burdick,City of Grand Island - (NE),Electric Utility,Grand Island,Hall,Nebraska,68801,805 E Bischeld,natural gas,174.1,Natural Gas = 174.1 MW,"Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;",4fd295f4-ccd2-4a3b-9ea8-f1a217b08d3c
-71.571099999865055,41.175556000109395,2090,Block Island,Block Island Power Co,Electric Utility,Block Island,Washington,Rhode Island,2807,100 Ocean Ave,petroleum,7.6,Petroleum = 7.6 MW,Petroleum Liquids,3e667bf2-d3ed-46dd-bbc7-936bd56f8577
-131.470269000114229,55.379749999662806,2092,Beaver Falls,Ketchikan Public Utilities,Electric Utility,Ketchikan,Ketchikan Gateway,Alaska,99901,13110 S. Tongass Ave.,hydroelectric,5.4,Hydroelectric = 5.4 MW,Conventional Hydroelectric,42a1a527-507b-4102-98c9-ee806788c27b
-131.517758000231481,55.381402000302103,2093,Silvis,Ketchikan Public Utilities,Electric Utility,Ketchikan,Ketchikan Gateway,Alaska,99901,"(unnamed mtn road, remote)",hydroelectric,2.1,Hydroelectric = 2.1 MW,Conventional Hydroelectric,2e788873-e048-4ed4-abc5-c9a081ab41d0
-81.734200000029944,24.563333000217824,2094,Stock Island,Utility Board of Key West City,Electric Utility,Stock Island,Monroe,Florida,33041,6900 Front Street Extension,petroleum,114.5,Petroleum = 114.5 MW,Petroleum Liquids,163606dd-27d0-4da0-a8a7-f84eb20f7afe
-70.858300000044949,42.513100000364773,2095,Wilkins Station,City of Marblehead - (MA),Electric Utility,Marblehead,Essex,Massachusetts,1945,WoodFin Terrace,petroleum,5,Petroleum = 5 MW,Petroleum Liquids,2cc08a59-5073-4b8e-937b-a575d9c46c41
-93.565877000123407,31.173484000086603,2096,Toledo Bend,Entergy Texas Inc.,Electric Utility,Burkville,Newton,Texas,75932,"Route 1, Box 310 (Hwy.692)",hydroelectric,80,Hydroelectric = 80 MW,Conventional Hydroelectric,d2a604c1-e0d5-4cee-b4cf-1c4e80d21662
-120.444334999760372,38.864289999583889,2097,Union Valley,Sacramento Municipal Util Dist,Electric Utility,Fresh Pond,El Dorado,California,95725,Pevine Ridge Rd,hydroelectric,38.6,Hydroelectric = 38.6 MW,Conventional Hydroelectric,e9f5269f-5425-4289-ab7c-071f12a20a76
-73.051110999572927,44.933610999847815,2098,Highgate Falls,Village of Swanton - (VT),Electric Utility,Highgate,Franklin,Vermont,5488,Baker Rd,hydroelectric,9.7,Hydroelectric = 9.7 MW,Conventional Hydroelectric,2364f698-0749-4fa9-a206-0e8b37f4080d
-102.24309999986508,39.356100000414756,2099,Burlington (CO),"Tri-State G & T Assn, Inc",Electric Utility,Burlington,Kit Carson,Colorado,80807,21889 County Road 50,petroleum,100,Petroleum = 100 MW,Petroleum Liquids,0258c1cf-0998-4c17-bf4a-e75fa0ffd3e7
-106.412300000144853,48.01220000003002,2100,Fort Peck,USCE-Missouri River District,Electric Utility,Fort Peck,McCone,Montana,59223,Lower Yellowstone Rd,hydroelectric,200,Hydroelectric = 200 MW,Conventional Hydroelectric,bde4187f-5e89-483e-901e-c6fe14717582
-97.481478999556145,42.848828999858483,2101,Gavins Point,USCE-Missouri River District,Electric Utility,Yankton,Cedar,Nebraska,57078,NE Highway 121,hydroelectric,102,Hydroelectric = 102 MW,Conventional Hydroelectric,1f059152-1a4b-4ba9-a49f-e64ce1de90fe
-72.834883999896647,41.44823000021438,2102,A L Pierce,Connecticut Mun Elec Engy Coop,Electric Utility,Wallingford,New Haven,Connecticut,6492,195 East Street,natural gas,74.1,Natural Gas = 74.1 MW,Natural Gas Fired Combustion Turbine,46fdac9b-5d21-4475-ba64-8263776016e8
-79.856110999822761,39.720277999729944,2103,Lake Lynn Hydro Station,"Lake Lynn Generation, LLC",IPP Non-CHP,Lake Lynn,Fayette,Pennsylvania,15451,PO Box 97,hydroelectric,52,Hydroelectric = 52 MW,Conventional Hydroelectric,602e4635-0b18-4faf-bba2-28c16b9a9af5
-139.724305999821979,59.544553000420706,2104,Yakutat,CBY DBA Yakutat Power,Electric Utility,Yakutat,Yakutat,Alaska,99689,#1 Forest Hwy.,petroleum,3.8,Petroleum = 3.8 MW,Petroleum Liquids,d3c74ab9-8b40-4cf3-87ca-265e74c8a015
-87.500000000399666,37.646100000414719,2105,R D Green,Big Rivers Electric Corp,Electric Utility,Robards,Webster,Kentucky,42452,9000 Highway 2096,coal,454,Coal = 454 MW,Conventional Steam Coal,8e856844-ffa9-4e8d-a202-90af684d1c83
-91.408761000020093,35.678442000298105,2106,Independence Steam Electric Station,Entergy Arkansas Inc,Electric Utility,Newark,Independence,Arkansas,72562,555 Point Ferry Road,coal,1680.5,Coal = 1680.5 MW,Conventional Steam Coal,6e7fcc27-b9e9-4cca-a67f-4402bccaa6b1
-118.351599999939992,34.207949999792731,2107,Greg Avenue,Metropolitan Water District of S CA,Electric Utility,Sun Valley,Los Angeles,California,91352,Greg Avenue,hydroelectric,1,Hydroelectric = 1 MW,Conventional Hydroelectric,0e036198-ef17-4151-b978-fb88b04b30a0
-117.453699999655214,33.855299999695262,2108,Lake Mathews,Metropolitan Water District of S CA,Electric Utility,Riverside,Riverside,California,92503,18250 La Sierra,hydroelectric,4.9,Hydroelectric = 4.9 MW,Conventional Hydroelectric,2cf1aa26-0dbc-45bb-be82-a76f949aaf08
-118.609200000079909,34.514800000319838,2109,Foothill Feeder,Metropolitan Water District of S CA,Electric Utility,Castaic,Los Angeles,California,91384,81849 N. Lake Hughes Rd.,hydroelectric,7.1,Hydroelectric = 7.1 MW,Conventional Hydroelectric,ec754e41-c976-4629-b88e-bfe5201e838f
-117.795799999770168,34.127500000424732,2110,San Dimas,Metropolitan Water District of S CA,Electric Utility,San Dimas,Los Angeles,California,91773,1507 Sycamore Road,hydroelectric,9.9,Hydroelectric = 9.9 MW,Conventional Hydroelectric,f7351b39-c9d0-4a81-bf69-d51efee4df44
-117.819199999680222,33.911699999755228,2111,Yorba Linda,Metropolitan Water District of S CA,Electric Utility,Yorba Linda,Orange,California,92886,3972 Valley View Ave,hydroelectric,5.1,Hydroelectric = 5.1 MW,Conventional Hydroelectric,f578babe-4d7f-40fd-97cf-e536df902764
-97.064031999776944,30.565871000046684,2112,Sandow No 4,Luminant Generation Company LLC,IPP Non-CHP,Rockdale,Milam,Texas,76567,US Hwy 1786,coal,600,Coal = 600 MW,Conventional Steam Coal,601e60b6-b311-4eee-82ce-6852eade35f6
-91.830599999989943,39.148099999715271,2113,Mexico,Union Electric Co - (MO),Electric Utility,Mexico,Audrain,Missouri,65265,2951 Christopher Drive,petroleum,54,Petroleum = 54 MW,Petroleum Liquids,4485231e-3ded-4df9-b951-9ff6a5d9547d
-92.483699999555313,39.424399999760226,2114,Moberly,Union Electric Co - (MO),Electric Utility,Moberly,Randolph,Missouri,65270,1063 County Road 215,petroleum,54,Petroleum = 54 MW,Petroleum Liquids,ea239c04-2742-4e2e-9ea6-e8abf3f63702
-92.102315999983375,38.555713000354729,2115,Moreau,Union Electric Co - (MO),Electric Utility,Moreau,Cole,Missouri,65101,5530 Algoa Road,petroleum,54,Petroleum = 54 MW,Petroleum Liquids,f9b7e9a9-b704-46be-b2c3-58eb457fdb92
-91.093099999665242,41.318100000414745,2116,Louisa,MidAmerican Energy Co,Electric Utility,Muscatine,Louisa,Iowa,52761,8602 - 172 St.,coal,746.2,Coal = 746.2 MW,Conventional Steam Coal,87ae6d67-c0a4-40d9-a8e7-7d6795f56014
-136.220094999684477,57.957197000341353,2117,Pelican,Pelican Utility,Electric Utility,Pelican,Skagway Hoonah Angoon,Alaska,99832,1120 Salmon Way,petroleum,1.6,"Hydroelectric = 0.6 MW, Petroleum = 1 MW","Conventional Hydroelectric; Petroleum Liquids;",ea241dba-e2f5-40f3-9c77-774a21e8a25b
-118.310278000029655,33.333056000134377,2118,Pebbly Beach,Southern California Edison Co,Electric Utility,Avalon,Los Angeles,California,90704,#1 Pebbly Beach Road,petroleum,12.7,"Other = 1 MW,Petroleum = 11.7 MW","Batteries; Petroleum Liquids;",0d7756a7-cf37-4644-ba20-aba78272c90e
-87.332799999820111,37.915000000050043,2119,Warrick,AGC Division of APG Inc,IPP CHP,Newburgh,Warrick,Indiana,47630,4700 Darlington Rd.,coal,754,Coal = 754 MW,Conventional Steam Coal,e7849872-9c84-4ba3-93f0-568259a422c7
-92.971760000123879,45.805443000394234,2120,Rock Lake CT,Great River Energy,Electric Utility,Pine City,Pine,Minnesota,55063,1655 Main Street,petroleum,22.9,Petroleum = 22.9 MW,Petroleum Liquids,b623ba60-bd73-43ab-b510-12e3ce0a3006
-105.021207000003017,40.860904999566117,2121,Rawhide,Platte River Power Authority,Electric Utility,Wellington,Larimer,Colorado,80549,2700 East  Co. Rd. 82,natural gas,668,"Coal = 280 MW, Natural Gas = 388 MW","Conventional Steam Coal; Natural Gas Fired Combustion Turbine;",5abcdd56-6e6e-43a0-bb4d-a46b285d3690
-89.620900000434631,36.879100000364758,2122,Sikeston Power Station,City of Sikeston - (MO),Electric Utility,Sikeston,Scott,Missouri,63801,1551 West Wakefield St,coal,240,Coal = 240 MW,Conventional Steam Coal,12b6b133-86da-42b5-b8d5-a6da444b2650
-95.320600000389675,34.015799999770252,2123,Hugo,"Western Farmers Elec Coop, Inc",Electric Utility,Fort Towson,Choctaw,Oklahoma,74735,3 Miles West on Hyw. 70,coal,440,Coal = 440 MW,Conventional Steam Coal,8e68d29e-aeee-4e26-9d5b-f555a452ca12
-75.048600000289753,39.491200000079971,2124,West Station (NJ),City of Vineland - (NJ),Electric Utility,Vineland,Cumberland,New Jersey,8360, 1185 New Peach Street,petroleum,24.4,Petroleum = 24.4 MW,Petroleum Liquids,9bd4ab88-324f-4255-976a-82f9933c1ffa
-79.929999999700215,33.426100000214888,2125,St Stephen,US Army Corps of Engineers,Electric Utility,St. Stephen,Berkeley,South Carolina,29479,1275 Rediverson Road,hydroelectric,84,Hydroelectric = 84 MW,Conventional Hydroelectric,2eccfabc-6007-467b-84ea-03e0625a2cab
-135.312799999620267,57.049699999955067,2127,Jarvis Street,City & Borough of Sitka - (AK),Electric Utility,Sitka,Sitka,Alaska,99835,103 Jarvis Street,petroleum,25.1,Petroleum = 25.1 MW,Petroleum Liquids,a8f8a1f4-f9f9-4ecb-a2fa-304ba08f44aa
-87.080599999590277,37.449699999555378,2128,D B Wilson,Big Rivers Electric Corp,Electric Utility,Centertown,Ohio,Kentucky,42328,5663 Highway 85 West,coal,417,Coal = 417 MW,Conventional Steam Coal,e63e087f-e015-4245-8f3c-214de8f53704
-93.82076100002007,44.905026000049929,2129,St Bonifacius,Great River Energy,Electric Utility,St Bonifacius,Carver,Minnesota,55375,"PO Box 100, 5430 City Road 10",petroleum,58.9,Petroleum = 58.9 MW,Petroleum Liquids,7c08065b-2603-4d8d-a9ea-c4ce960321d2
-112.062498999828961,43.468679000335669,2131,Lower No 1,City of Idaho Falls - (ID),Electric Utility,Idaho Falls,Bonneville,Idaho,83402,1690 W. Sunnyside Road,hydroelectric,8,Hydroelectric = 8 MW,Conventional Hydroelectric,b99a5bdf-475d-4d74-9998-8e31117705f4
-111.418726999651255,39.544108000084179,2133,Unit 4,City of Mt Pleasant - (UT),Electric Utility,Mt Pleasent,Sanpete,Utah,84647,11775 E 18500 N,hydroelectric,1.1,Hydroelectric = 1.1 MW,Conventional Hydroelectric,379ecdb7-7cdc-4e78-9e44-8ce9272e5f39
-111.620299999845088,40.181700000354795,2135,Whitehead,City of Springville - (UT),Electric Utility,Springville,Utah,Utah,84663,450 W. 600 N.,natural gas,26.8,Natural Gas = 26.8 MW,Natural Gas Internal Combustion Engine,f11e24d5-4206-454d-a19f-1035e3df8f4a
-96.695030000134352,31.09192499993884,2136,Major Oak Power,"Major Oak Power, LLC",IPP Non-CHP,Bremond,Robertson,Texas,76629,13065 Plant Rd.,coal,305,Coal = 305 MW,Conventional Steam Coal,9f66e76e-f8bc-4993-b10e-9cb26b02a086
-76.691100000064921,37.157500000124969,2137,Gravel Neck,Virginia Electric & Power Co,Electric Utility,Surry,Surry,Virginia,23883,5208 Hog Island Road,natural gas,368,"Natural Gas = 340 MW, Petroleum = 28 MW","Natural Gas Fired Combustion Turbine; Petroleum Liquids;",10204937-721b-4c6e-99bc-505d4f675804
-111.783169000349062,41.743727999747421,2138,Hydro II,City of Logan - (UT),Electric Utility,Logan,Cache,Utah,84321,1990 E Hwy 89,hydroelectric,6.2,Hydroelectric = 6.2 MW,Conventional Hydroelectric,793a34d9-2668-4a88-981e-9aa9c2b74f1a
-110.573899999785112,44.41499999965032,2139,Lake (WY),NorthWestern Energy,Electric Utility,Yellowstone,Teton,Wyoming,82190,YellowStone Lake (area),petroleum,2.7,Petroleum = 2.7 MW,Petroleum Liquids,de135062-1024-4cf3-a6b4-abced750250d
-94.294348999606598,35.351361000309964,2140,Ellis Hydro,Arkansas Electric Coop Corp,Electric Utility,Van Buren,Crawford,Arkansas,72956,Hwy 59,hydroelectric,17,Hydroelectric = 17 MW,Conventional Hydroelectric,cf072fdf-9c9a-4f87-adbc-d1bbaffa45b6
-145.679411000317373,60.61282199993542,2141,Humpback Creek,"Cordova Electric Coop, Inc",Electric Utility,Cordova,Valdez Cordova,Alaska,99574,Orca Inlet-Mile .05 Hmpbck Crk,hydroelectric,1,Hydroelectric = 1 MW,Conventional Hydroelectric,88f81151-4134-45a2-92d8-a0f4a3f0085d
-72.575305000225569,44.309692999732192,2142,Wrightsville Hydro Plant,Washington Electric Coop - (VT),Electric Utility,Montpelier,Washington,Vermont,5602,329 Mill Road,hydroelectric,0.7,Hydroelectric = 0.7 MW,Conventional Hydroelectric,dddccf42-5495-4d08-9e0a-f03142feba7f
-72.816729999989491,44.359380999633458,2143,Bolton Falls,Green Mountain Power Corp,Electric Utility,Duxbury,Washington,Vermont,5676,341 Power Plant Road,hydroelectric,7.8,Hydroelectric = 7.8 MW,Conventional Hydroelectric,3e6ae8ad-9b12-49e4-b5e2-f74f0c4242af
-91.823630999670854,46.35895600031921,2144,Solon Diesel,Dahlberg Light & Power Co,Electric Utility,Solon Springs,Douglas,Wisconsin,54873,9178 E Dahlberg Parkway,petroleum,6.4,Petroleum = 6.4 MW,Petroleum Liquids,cd1474ab-0aab-4939-b502-13d507c396de
-95.749659999709195,43.396851000173569,2145,Sibley No Two,City of Sibley - (IA),Electric Utility,Sibley,Osceola,Iowa,51249,321 11th St.,petroleum,1,Petroleum = 1 MW,Petroleum Liquids,0e5894c7-a7ae-4a3c-b5ad-c25412b907c6
-88.029899999585268,31.254599999590368,2146,McIntosh (AL),PowerSouth Energy Cooperative,Electric Utility,McIntosh,Washington,Alabama,36553,"Hwy 43, Mile 37.5",natural gas,688,Natural Gas = 688 MW,"Natural Gas Fired Combustion Turbine; Natural Gas with Compressed Air Storage;",94cb7746-6c1d-4d3d-bf0b-a1168b02fac1
-120.104550000282245,39.470446999929152,2147,Stampede,U S Bureau of Reclamation,Electric Utility,Truckee,Sierra,California,96161,n/a,hydroelectric,3.6,Hydroelectric = 3.6 MW,Conventional Hydroelectric,2e3fe4d6-3a63-4366-8826-f52e8ddfb51e
-117.323547999740356,34.307443999640896,2148,Mojave Siphon,California Dept. of  Water Resources,Electric Utility,Hesperia,San Bernardino,California,92345,16001 Hwy. 173,hydroelectric,32.4,Hydroelectric = 32.4 MW,Conventional Hydroelectric,9ff13557-8a3e-41fb-b84c-d093f6633e8f
-114.908235999891474,42.766396999921653,2149,Upper Salmon B,Idaho Power Co,Electric Utility,Hagerman,Twin Falls,Idaho,83332,Bell Rapids Road,hydroelectric,17.2,Hydroelectric = 17.2 MW,Conventional Hydroelectric,38c9883e-923f-4b98-8ade-4d6621b0b2db
-113.595300000394673,37.10670000020491,2150,St George Red Rock,City of St George,Electric Utility,St George,Washington,Utah,84770,695 East Red Hills Park Way,petroleum,14,Petroleum = 14 MW,Petroleum Liquids,2d95a4e9-b037-4598-b40a-6c39c4b218f9
-114.902404999890791,36.430553999967174,2151,Harry Allen,Nevada Power Co,Electric Utility,Las Vegas,Clark,Nevada,89124,14601 North Las Vegas Blvd,natural gas,654,Natural Gas = 654 MW,"Natural Gas Fired Combustion Turbine; Natural Gas Fired Combined Cycle;",5bf468c1-3657-40d7-a5cc-81fd49f0b8d8
-98.32030000034473,29.309721999570684,2152,J K Spruce,City of San Antonio - (TX),Electric Utility,San Antonio,Bexar,Texas,78263,12940 US Hwy 181 South,coal,1348,Coal = 1348 MW,Conventional Steam Coal,815e7d6a-1203-48ed-9e20-8869b0af222a
-111.425245999902927,40.503679999832173,2153,Heber City,Heber Light & Power Company,Electric Utility,Heber City,Wasatch,Utah,84032,750 West 350 South,natural gas,14.1,Natural Gas = 14.1 MW,Natural Gas Internal Combustion Engine,a9681c38-ffbb-4be2-9d48-7a3bc0d125d2
-131.560267000022009,55.121432999733202,2154,Centennial,Metlakatla Power & Light,Electric Utility,Metlakatla,Prince of Wales Ketchikan,Alaska,99926,Walden Point Road,petroleum,3.3,Petroleum = 3.3 MW,Petroleum Liquids,5f05b125-d94b-4d48-b3fb-d38f22d25e3d
-119.896306000021866,47.159553000170888,2155,PEC Headworks,PUD No 2 of Grant County,Electric Utility,Moses Lake,Grant,Washington,98837,SR 262,hydroelectric,6.6,Hydroelectric = 6.6 MW,Conventional Hydroelectric,67a432a4-8852-4dc9-a5e3-d8ec18be2118
-87.568600000089873,46.562800000020047,2156,Hoist,Upper Peninsula Power Company,Electric Utility,Negaunee,Marquette,Michigan,49866,Hoist Dam Rd,hydroelectric,2,Hydroelectric = 2 MW,Conventional Hydroelectric,500b4f88-2814-4d20-8368-f48c17177b95
-87.476400000259787,46.571700000354781,2157,McClure Dam,Upper Peninsula Power Company,Electric Utility,Marquette,Marquette,Michigan,49855,800 Forestville Rd,hydroelectric,5.8,Hydroelectric = 5.8 MW,Conventional Hydroelectric,01ba397d-87a2-4498-9fad-4aebf74e8992
-87.512799999820118,46.315600000139966,2158,Cataract (MI),Renewable World Energies LLC,IPP Non-CHP,Gwinn,Marquette,Michigan,49841,1200 N Cataract,hydroelectric,0.6,Hydroelectric = 0.6 MW,Conventional Hydroelectric,82735165-a317-41fb-91ad-73878c204e42
-87.003600000139841,45.847500000025036,2159,Gladstone,Upper Peninsula Power Company,Electric Utility,Gladstone,Delta,Michigan,49837,11 Delta Av,petroleum,17,Petroleum = 17 MW,Petroleum Liquids,5f352924-eb12-4094-a924-13f6951e6121
-82.997500000224818,35.00749999992513,2160,Bad Creek,"Duke Energy Carolinas, LLC",Electric Utility,Salem,Oconee,South Carolina,29676,"HC-76 Box 170, Hwy 130 N",pumped storage,1360,Pumped Storage = 1360 MW,Hydroelectric Pumped Storage,8c818375-b971-40ab-95b2-2d3d66675e48
-123.605225000133601,47.385072000272658,2161,Wynoochee,City of Tacoma  - (WA),Electric Utility,Montesano,Grays Harbor,Washington,98520,5120 Wynoochee Valley Road,hydroelectric,15.5,Hydroelectric = 15.5 MW,Conventional Hydroelectric,1ae82636-39cc-4f55-a16c-7d0e715fc2a9
-78.00288699963528,40.432915000127196,2162,William F Matson Generating Station,Allegheny Electric Coop Inc,Electric Utility,Huntingdon,Huntingdon,Pennsylvania,16652,13797 Point Road,hydroelectric,8.4,Hydroelectric = 8.4 MW,Conventional Hydroelectric,c88ab609-2464-4532-849d-f194786f1cfa
-121.546359000067753,39.528748999566744,2163,Thermalito Diverson Dam,California Dept. of  Water Resources,Electric Utility,Oroville,Butte,California,95966,460 Glen Dr.,hydroelectric,3,Hydroelectric = 3 MW,Conventional Hydroelectric,2ed5c491-db6c-44ab-b57a-a2b4178e019a
-101.88609300029168,33.585257000410309,2165,Brandon Station,City of Lubbock - (TX),Electric Utility,Lubbock,Lubbock,Texas,79409,1201 Hartford Ave,natural gas,20,Natural Gas = 20 MW,Natural Gas Fired Combustion Turbine,61088303-1289-404d-a278-8ad56f160aee
-111.848524999728909,41.254330999576041,2166,Pine View Dam,City of Bountiful,Electric Utility,Ogden,Weber,Utah,84401,902 Ogden Canyon,hydroelectric,1.8,Hydroelectric = 1.8 MW,Conventional Hydroelectric,7f39d645-ef46-4a90-96fc-94af07165dd4
-92.790272999899003,35.127590999924735,2167,Whillock,Arkansas Electric Coop Corp,Electric Utility,Morrilton,Conway,Arkansas,72110,Cherokee Park,hydroelectric,17,Hydroelectric = 17 MW,Conventional Hydroelectric,39bc87af-761e-458c-9f25-db54e4ca2974
-92.748888999827443,41.752900000035027,2168,Grinnell,Interstate Power and Light Co,Electric Utility,Grinnell,Poweshiek,Iowa,50112,"County Rd F-27, RR2",natural gas,44.3,Natural Gas = 44.3 MW,Natural Gas Fired Combustion Turbine,d8e1449c-b421-4523-b9e4-22300762763c
-74.209799999570293,39.815400000309808,2169,Forked River,Maxim Power (USA) Inc,IPP Non-CHP,Forked River,Ocean,New Jersey,8731,789 South Main Street,natural gas,65,Natural Gas = 65 MW,Natural Gas Fired Combustion Turbine,06e57d03-905d-4ecb-83ca-a00f38fc0902
-93.524200000029964,41.557199999980071,2170,Pleasant Hill,MidAmerican Energy Co,Electric Utility,Pleasant Hill,Polk,Iowa,50317,3191 SE 45 St.,natural gas,160,Natural Gas = 160 MW,Natural Gas Fired Combustion Turbine,41fb7012-6a53-40cf-93d0-309ab1420036
-72.877410999617894,40.956931999612152,2171,Wading River,National Grid Generation LLC,Electric Utility,Wading River,Suffolk,New York,11972,1 LILCO Rd,petroleum,240.6,Petroleum = 240.6 MW,Petroleum Liquids,9880894a-3d73-4ede-acbe-32a00ec4c65b
-117.039539000324567,34.088018999976896,2172,Mill Creek 3,Southern California Edison Co,Electric Utility,Mill Creek,San Bernardino,California,96061,Hwy38 San Bernardino Nat'l For,hydroelectric,3,Hydroelectric = 3 MW,Conventional Hydroelectric,7244891a-2162-4cc8-8286-7eb282452f67
-122.53324799959546,39.58686399957395,2173,Stony Gorge,City of Santa Clara - (CA),Electric Utility,Elk Creek,Glenn,California,95939,County Road 306,hydroelectric,5,Hydroelectric = 5 MW,Conventional Hydroelectric,deca6645-6347-489c-b867-44a90378c01d
-75.507200000279738,39.74359999964031,2174,Hay Road,Calpine Mid-Atlantic Generation LLC,IPP Non-CHP,Wilmington,New Castle,Delaware,19809,198 Hay Road,natural gas,1136,Natural Gas = 1136 MW,Natural Gas Fired Combined Cycle,3ac01f26-3764-423c-aa9f-90a2ead42b5a
-93.205000000149823,43.248099999615363,2175,Lime Creek,Interstate Power and Light Co,Electric Utility,Mason City,Cerro Gordo,Iowa,50401,24510 Orchid Ave,petroleum,71.7,Petroleum = 71.7 MW,Petroleum Liquids,939d55c1-6e6d-4275-9780-6393f75141b3
-84.461100000364695,39.44920000037979,2176,Woodsdale,Duke Energy Kentucky Inc,Electric Utility,Trenton,Butler,Ohio,45067,2100 Woodsdale Rd,natural gas,462,Natural Gas = 462 MW,Natural Gas Fired Combustion Turbine,41153e59-12f8-4b9d-b3bf-6900cd527245
-88.69,43.166899999835152,2177,Concord,Wisconsin Electric Power Co,Electric Utility,Watertown,Jefferson,Wisconsin,53094,N8914 County Highway E,natural gas,352,Natural Gas = 352 MW,Natural Gas Fired Combustion Turbine,fa259f9c-feb6-402e-a559-63888acef2d8
-112.271399999810114,33.844700000104979,2178,Waddell,Central Arizona Water Conservation Dist,Electric Utility,Peoria,Maricopa,Arizona,85383,39300 N Lake Pleasant Rd,pumped storage,40,Pumped Storage = 40 MW,Hydroelectric Pumped Storage,851a087c-6cba-4527-84ac-d410f1283e12
-92.356900000434621,34.795600000139927,2179,Murray,City of North Little Rock - (AR),Electric Utility,North Little Rock,Pulaski,Arkansas,72115,4000 Cooks Landing,hydroelectric,42.4,Hydroelectric = 42.4 MW,Conventional Hydroelectric,6ed211ad-c493-4bb9-b58b-71ac90805173
-131.545879000215677,55.116879000165795,2180,Chester Lake,Metlakatla Power & Light,Electric Utility,Metlakatla,Prince of Wales Ketchikan,Alaska,99926,Walden Point Road,hydroelectric,1,Hydroelectric = 1 MW,Conventional Hydroelectric,b62c793f-d439-4fad-9f85-123be7f584e6
